Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"23.7. - 30.7.
							(8 dní)",17280,Zakynthos,Astir Palace,32025,My Planet (Travel Planet),Snídaně
"23.7. - 30.7.
							(8 dní)",21780,Zakynthos,Astir Palace,32025,My Planet (Travel Planet),All Inclusive
"21.7. - 28.7.
							(8 dní)",17290,Zakynthos,Gloria Maris,8233,Pantour,Polopenze
"22.7. - 29.7.
							(8 dní)",17390,Zakynthos,Gloria Maris,8233,,Polopenze
"22.7. - 29.7.
							(8 dní)",18350,Zakynthos,Gloria Maris,8233,Blue Style,Snídaně
"21.7. - 28.7.
							(8 dní)",21306,Zakynthos,Admiral,21281,Firo Tour,All Inclusive
"22.7. - 29.7.
							(8 dní)",22850,Zakynthos,Admiral,21281,Electra Tours,All Inclusive
"23.7. - 30.7.
							(8 dní)",24931,Zakynthos,Admiral,21281,Firo-tour SK,All Inclusive
"23.7. - 30.7.
							(8 dní)",14020,Zakynthos,Letsos,8541,My Planet (Travel Planet),Polopenze
"23.7. - 30.7.
							(8 dní)",11790,Zakynthos,Letsos,8541,My Planet (Travel Planet),Bez stravy
"23.7. - 30.7.
							(8 dní)",12310,Zakynthos,Letsos,8541,My Planet (Travel Planet),Snídaně
"21.7. - 28.7.
							(8 dní)",19497,Zakynthos,Montreal,8691,Firo Tour,All Inclusive
"23.7. - 30.7.
							(8 dní)",21334,Zakynthos,Montreal,8691,Firo-tour SK,All Inclusive
"23.7. - 30.7.
							(8 dní)",23021,Zakynthos,Strofades beach,9128,Alexandria,All Inclusive
"22.7. - 29.7.
							(8 dní)",15990,Zakynthos,Planos Beach,22305,Electra Tours,All Inclusive
"21.7. - 28.7.
							(8 dní)",19191,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",25250,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"22.7. - 29.7.
							(8 dní)",23050,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"9.6. - 16.6.
							(8 dní)",12076,Zakynthos,Paradise Beach,8829,Exim Tours,Snídaně
"9.6. - 16.6.
							(8 dní)",18380,Zakynthos,Astir Palace,32025,Fischer,All Inclusive
"9.6. - 16.6.
							(8 dní)",13780,Zakynthos,Astir Palace,32025,Fischer,Snídaně
"9.6. - 16.6.
							(8 dní)",16380,Zakynthos,Astir Palace,32025,Fischer,Polopenze
"9.6. - 16.6.
							(8 dní)",13690,Zakynthos,Gloria Maris,8233,Pantour,Polopenze
"10.6. - 17.6.
							(8 dní)",15590,Zakynthos,Gloria Maris,8233,,Polopenze
"10.6. - 17.6.
							(8 dní)",14790,Zakynthos,Gloria Maris,8233,Electra Tours,Snídaně
"10.6. - 17.6.
							(8 dní)",20290,Zakynthos,Admiral,21281,Electra Tours,All Inclusive
"10.6. - 17.6.
							(8 dní)",11290,Zakynthos,Letsos,8541,Electra Tours,Snídaně
"11.6. - 18.6.
							(8 dní)",11470,Zakynthos,Letsos,8541,My Planet (Travel Planet),Polopenze
"11.6. - 18.6.
							(8 dní)",9450,Zakynthos,Letsos,8541,My Planet (Travel Planet),Bez stravy
"9.6. - 16.6.
							(8 dní)",13790,Zakynthos,Montreal,8691,Firo Tour,All Inclusive
"9.6. - 16.6.
							(8 dní)",18151,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"10.6. - 17.6.
							(8 dní)",19390,Zakynthos,Zante Imperial,8567,Electra Tours,Polopenze
"10.6. - 17.6.
							(8 dní)",17450,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"9.6. - 16.6.
							(8 dní)",14390,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"10.6. - 17.6.
							(8 dní)",18250,Zakynthos,Majestic Spa,29372,,All Inclusive
"11.6. - 18.6.
							(8 dní)",16190,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",11990,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",16550,Zakynthos,Planos,42260,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",16090,Zakynthos,Golden Sun,28925,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",14590,Zakynthos,Tsamis Zante,21656,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",14250,Zakynthos,Sunrise,83698,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",13590,Zakynthos,Palazzo Di Zante,8569,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",14590,Zakynthos,Palazzo Di Zante,8569,Electra Tours,Polopenze
"30.9. - 6.10.
							(7 dní)",13390,Zakynthos,Palazzo Di Zante,8569,Electra Tours,Snídaně
"30.9. - 6.10.
							(7 dní)",14890,Zakynthos,Diana Palace,8311,Electra Tours,All Inclusive
"30.9. - 6.10.
							(7 dní)",16950,Zakynthos,The Bay Hotel & Suites,9522,Electra Tours,Polopenze
"18.8. - 25.8.
							(8 dní)",19941,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",23050,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",25250,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"18.8. - 25.8.
							(8 dní)",15290,Zakynthos,Studia Spyros,9197,Pantour,All Inclusive
"18.8. - 25.8.
							(8 dní)",10790,Zakynthos,Studia Spyros,9197,,Bez stravy
"18.8. - 25.8.
							(8 dní)",18490,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",21190,Zakynthos,Majestic Spa,29372,,All Inclusive
"20.8. - 27.8.
							(8 dní)",18590,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",33240,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"20.8. - 27.8.
							(8 dní)",18590,Zakynthos,Astir Beach,7903,Inex,Snídaně
"19.8. - 26.8.
							(8 dní)",16590,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",20310,Zakynthos,Zante Maris,21040,Fischer,All Inclusive
"19.8. - 26.8.
							(8 dní)",32300,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"20.8. - 27.8.
							(8 dní)",30326,Zakynthos,Zante Maris,21040,,All Inclusive
"19.8. - 26.8.
							(8 dní)",11590,Zakynthos,Anadiomeni,42481,Blue Style,Bez stravy
"19.8. - 26.8.
							(8 dní)",19662,Zakynthos,Anadiomeni,42481,VTT,All Inclusive
"15.9. - 22.9.
							(8 dní)",17191,Zakynthos,Planos Beach,22305,Firo Tour,All Inclusive
"16.9. - 23.9.
							(8 dní)",14190,Zakynthos,Planos Beach,22305,Blue Style,All Inclusive
"15.9. - 22.9.
							(8 dní)",18056,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",16990,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",16690,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"15.9. - 22.9.
							(8 dní)",9090,Zakynthos,Studia Spyros,9197,Pantour,Bez stravy
"15.9. - 22.9.
							(8 dní)",13890,Zakynthos,Studia Spyros,9197,,All Inclusive
"17.9. - 24.9.
							(8 dní)",13490,Zakynthos,Studia Spyros,9197,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",14310,Zakynthos,Majestic Spa,29372,Fischer,All Inclusive
"16.9. - 23.9.
							(8 dní)",18250,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"17.9. - 24.9.
							(8 dní)",15590,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",25030,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"15.9. - 22.9.
							(8 dní)",21790,Zakynthos,Galaxy,8208,Pantour,Polopenze
"15.9. - 22.9.
							(8 dní)",23990,Zakynthos,Galaxy,8208,,All Inclusive
"17.9. - 24.9.
							(8 dní)",21390,Zakynthos,Galaxy,8208,Pantour,Polopenze
"15.9. - 22.9.
							(8 dní)",15880,Zakynthos,Astir Beach,7903,Fischer,Polopenze
"15.9. - 22.9.
							(8 dní)",18680,Zakynthos,Astir Beach,7903,Fischer,All Inclusive
"15.9. - 22.9.
							(8 dní)",13680,Zakynthos,Astir Beach,7903,Fischer,Snídaně
"15.9. - 22.9.
							(8 dní)",12690,Zakynthos,Denise Beach,84315,Pantour,Polopenze
"16.9. - 23.9.
							(8 dní)",17750,Zakynthos,Denise Beach,84315,,Polopenze
"16.9. - 23.9.
							(8 dní)",15690,Zakynthos,Denise Beach,84315,Electra Tours,Snídaně
"2.6. - 9.6.
							(8 dní)",12087,Zakynthos,Paradise Beach,8829,Brenna,Snídaně
"2.6. - 9.6.
							(8 dní)",14871,Zakynthos,Paradise Beach,8829,,Polopenze
"3.6. - 9.6.
							(7 dní)",11895,Zakynthos,Paradise Beach,8829,Brenna,Snídaně
"2.6. - 9.6.
							(8 dní)",16921,Zakynthos,Astir Palace,32025,Exim Tours,All Inclusive
"3.6. - 10.6.
							(8 dní)",19790,Zakynthos,Astir Palace,32025,Electra Tours,All Inclusive
"3.6. - 10.6.
							(8 dní)",14950,Zakynthos,Astir Palace,32025,Electra Tours,Snídaně
"2.6. - 9.6.
							(8 dní)",13690,Zakynthos,Gloria Maris,8233,Pantour,Polopenze
"3.6. - 9.6.
							(7 dní)",12375,Zakynthos,Gloria Maris,8233,,Polopenze
"3.6. - 10.6.
							(8 dní)",15190,Zakynthos,Gloria Maris,8233,Brenna,Polopenze
"3.6. - 10.6.
							(8 dní)",18450,Zakynthos,Admiral,21281,Electra Tours,All Inclusive
"3.6. - 10.6.
							(8 dní)",10950,Zakynthos,Letsos,8541,Electra Tours,Snídaně
"4.6. - 11.6.
							(8 dní)",10860,Zakynthos,Letsos,8541,My Planet (Travel Planet),Polopenze
"4.6. - 11.6.
							(8 dní)",8530,Zakynthos,Letsos,8541,My Planet (Travel Planet),Bez stravy
"3.6. - 9.6.
							(7 dní)",13431,Zakynthos,Astoria,43146,Brenna,Polopenze
"2.6. - 9.6.
							(8 dní)",17381,Zakynthos,Strofades beach,9128,Alexandria,All Inclusive
"3.6. - 10.6.
							(8 dní)",12390,Zakynthos,Planos Beach,22305,Electra Tours,All Inclusive
"25.8. - 1.9.
							(8 dní)",19341,Zakynthos,Planos Beach,22305,Firo Tour,All Inclusive
"26.8. - 2.9.
							(8 dní)",15990,Zakynthos,Planos Beach,22305,Electra Tours,All Inclusive
"25.8. - 1.9.
							(8 dní)",18906,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",22490,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"26.8. - 2.9.
							(8 dní)",23890,Zakynthos,Zante Imperial,8567,Electra Tours,Polopenze
"25.8. - 1.9.
							(8 dní)",17180,Zakynthos,Majestic Spa,29372,Fischer,All Inclusive
"26.8. - 2.9.
							(8 dní)",19750,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",19100,Zakynthos,Majestic Spa,29372,My Planet (Travel Planet),All Inclusive
"25.8. - 1.9.
							(8 dní)",33240,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"27.8. - 3.9.
							(8 dní)",23590,Zakynthos,Galaxy,8208,Pantour,Polopenze
"27.8. - 3.9.
							(8 dní)",25890,Zakynthos,Galaxy,8208,,All Inclusive
"25.8. - 1.9.
							(8 dní)",17940,Zakynthos,Astir Beach,7903,Fischer,Polopenze
"25.8. - 1.9.
							(8 dní)",20740,Zakynthos,Astir Beach,7903,Fischer,All Inclusive
"25.8. - 1.9.
							(8 dní)",15540,Zakynthos,Astir Beach,7903,Fischer,Snídaně
"26.8. - 2.9.
							(8 dní)",15990,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"25.8. - 1.9.
							(8 dní)",27292,Zakynthos,Zante Maris,21040,Firo Tour,All Inclusive
"26.8. - 2.9.
							(8 dní)",30910,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",30210,Zakynthos,Zante Maris,21040,,All Inclusive
"11.8. - 18.8.
							(8 dní)",19771,Zakynthos,Planos Beach,22305,Firo Tour,All Inclusive
"12.8. - 19.8.
							(8 dní)",16350,Zakynthos,Planos Beach,22305,Electra Tours,All Inclusive
"11.8. - 18.8.
							(8 dní)",19191,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",25250,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"12.8. - 19.8.
							(8 dní)",23050,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",15390,Zakynthos,Studia Spyros,9197,Pantour,All Inclusive
"13.8. - 20.8.
							(8 dní)",10990,Zakynthos,Studia Spyros,9197,,Bez stravy
"11.8. - 18.8.
							(8 dní)",18470,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"12.8. - 19.8.
							(8 dní)",21190,Zakynthos,Majestic Spa,29372,,All Inclusive
"13.8. - 20.8.
							(8 dní)",18690,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"11.8. - 18.8.
							(8 dní)",33240,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"13.8. - 20.8.
							(8 dní)",19790,Zakynthos,Astir Beach,7903,Inex,Snídaně
"12.8. - 19.8.
							(8 dní)",16790,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"11.8. - 18.8.
							(8 dní)",19510,Zakynthos,Zante Maris,21040,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",32300,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",30326,Zakynthos,Zante Maris,21040,,All Inclusive
"22.9. - 29.9.
							(8 dní)",16921,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"23.9. - 30.9.
							(8 dní)",16050,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"23.9. - 30.9.
							(8 dní)",15850,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"22.9. - 29.9.
							(8 dní)",8790,Zakynthos,Studia Spyros,9197,Pantour,Bez stravy
"22.9. - 29.9.
							(8 dní)",12980,Zakynthos,Studia Spyros,9197,,All Inclusive
"22.9. - 29.9.
							(8 dní)",14340,Zakynthos,Majestic Spa,29372,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",16290,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",15100,Zakynthos,Majestic Spa,29372,My Planet (Travel Planet),All Inclusive
"22.9. - 29.9.
							(8 dní)",25030,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",23490,Zakynthos,Galaxy,8208,Pantour,All Inclusive
"22.9. - 29.9.
							(8 dní)",21190,Zakynthos,Galaxy,8208,,Polopenze
"22.9. - 29.9.
							(8 dní)",14980,Zakynthos,Astir Beach,7903,Fischer,Polopenze
"22.9. - 29.9.
							(8 dní)",17780,Zakynthos,Astir Beach,7903,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",13380,Zakynthos,Astir Beach,7903,Fischer,Snídaně
"22.9. - 29.9.
							(8 dní)",12090,Zakynthos,Denise Beach,84315,Pantour,Polopenze
"23.9. - 30.9.
							(8 dní)",14990,Zakynthos,Denise Beach,84315,,Bez stravy
"23.9. - 30.9.
							(8 dní)",17750,Zakynthos,Denise Beach,84315,Electra Tours,Polopenze
"23.9. - 30.9.
							(8 dní)",12990,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"8.9. - 15.9.
							(8 dní)",18716,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",18850,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"9.9. - 16.9.
							(8 dní)",20190,Zakynthos,Zante Imperial,8567,Electra Tours,Polopenze
"8.9. - 15.9.
							(8 dní)",15310,Zakynthos,Majestic Spa,29372,Fischer,All Inclusive
"9.9. - 16.9.
							(8 dní)",18250,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"10.9. - 17.9.
							(8 dní)",17590,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",25530,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"8.9. - 15.9.
							(8 dní)",24590,Zakynthos,Galaxy,8208,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",22290,Zakynthos,Galaxy,8208,,Polopenze
"10.9. - 17.9.
							(8 dní)",21890,Zakynthos,Galaxy,8208,Pantour,Polopenze
"8.9. - 15.9.
							(8 dní)",18340,Zakynthos,Astir Beach,7903,Fischer,Polopenze
"8.9. - 15.9.
							(8 dní)",21140,Zakynthos,Astir Beach,7903,Fischer,All Inclusive
"8.9. - 15.9.
							(8 dní)",16040,Zakynthos,Astir Beach,7903,Fischer,Snídaně
"8.9. - 15.9.
							(8 dní)",12690,Zakynthos,Denise Beach,84315,Pantour,Polopenze
"9.9. - 16.9.
							(8 dní)",15690,Zakynthos,Denise Beach,84315,,Snídaně
"9.9. - 16.9.
							(8 dní)",17750,Zakynthos,Denise Beach,84315,Electra Tours,Polopenze
"9.9. - 16.9.
							(8 dní)",14990,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"8.9. - 15.9.
							(8 dní)",20690,Zakynthos,Zante Maris,21040,Fischer,All Inclusive
"9.9. - 16.9.
							(8 dní)",27430,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"10.9. - 17.9.
							(8 dní)",25830,Zakynthos,Zante Maris,21040,,All Inclusive
"5.8. - 12.8.
							(8 dní)",16350,Zakynthos,Planos Beach,22305,Electra Tours,All Inclusive
"6.8. - 13.8.
							(8 dní)",15890,Zakynthos,Studia Spyros,9197,Pantour,All Inclusive
"6.8. - 13.8.
							(8 dní)",11390,Zakynthos,Studia Spyros,9197,,Bez stravy
"4.8. - 11.8.
							(8 dní)",19191,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",23050,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",25250,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"4.8. - 11.8.
							(8 dní)",18490,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",21190,Zakynthos,Majestic Spa,29372,,All Inclusive
"6.8. - 13.8.
							(8 dní)",19090,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"4.8. - 11.8.
							(8 dní)",33240,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"6.8. - 13.8.
							(8 dní)",19790,Zakynthos,Astir Beach,7903,Inex,Snídaně
"5.8. - 12.8.
							(8 dní)",16790,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"4.8. - 11.8.
							(8 dní)",19510,Zakynthos,Zante Maris,21040,Fischer,All Inclusive
"5.8. - 12.8.
							(8 dní)",32300,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"6.8. - 13.8.
							(8 dní)",30326,Zakynthos,Zante Maris,21040,,All Inclusive
"1.9. - 8.9.
							(8 dní)",18431,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"2.9. - 9.9.
							(8 dní)",18850,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"2.9. - 9.9.
							(8 dní)",18450,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"1.9. - 8.9.
							(8 dní)",18140,Zakynthos,Majestic Spa,29372,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",18250,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"3.9. - 10.9.
							(8 dní)",17890,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"1.9. - 8.9.
							(8 dní)",26230,Zakynthos,Louis Zante Beach,8574,Fischer,All Inclusive
"1.9. - 8.9.
							(8 dní)",23190,Zakynthos,Galaxy,8208,Pantour,Polopenze
"1.9. - 8.9.
							(8 dní)",25390,Zakynthos,Galaxy,8208,,All Inclusive
"3.9. - 10.9.
							(8 dní)",25990,Zakynthos,Galaxy,8208,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",17490,Zakynthos,Astir Beach,7903,Blue Style,Polopenze
"2.9. - 9.9.
							(8 dní)",19790,Zakynthos,Astir Beach,7903,Blue Style,All Inclusive
"2.9. - 9.9.
							(8 dní)",16390,Zakynthos,Astir Beach,7903,Blue Style,Snídaně
"1.9. - 8.9.
							(8 dní)",12290,Zakynthos,Denise Beach,84315,Pantour,Polopenze
"3.9. - 10.9.
							(8 dní)",12790,Zakynthos,Denise Beach,84315,,Polopenze
"2.9. - 9.9.
							(8 dní)",14990,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"1.9. - 8.9.
							(8 dní)",25791,Zakynthos,Zante Maris,21040,Firo Tour,All Inclusive
"2.9. - 9.9.
							(8 dní)",27430,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"3.9. - 10.9.
							(8 dní)",27430,Zakynthos,Zante Maris,21040,,All Inclusive
"15.7. - 22.7.
							(8 dní)",15990,Zakynthos,Planos Beach,22305,Electra Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",19941,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",21750,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",23390,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"14.7. - 21.7.
							(8 dní)",18490,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"15.7. - 22.7.
							(8 dní)",21190,Zakynthos,Majestic Spa,29372,,All Inclusive
"16.7. - 23.7.
							(8 dní)",18690,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"16.7. - 23.7.
							(8 dní)",18790,Zakynthos,Astir Beach,7903,Inex,Snídaně
"16.7. - 23.7.
							(8 dní)",19540,Zakynthos,Astir Beach,7903,My Planet (Travel Planet),Polopenze
"16.7. - 23.7.
							(8 dní)",21980,Zakynthos,Astir Beach,7903,My Planet (Travel Planet),All Inclusive
"14.7. - 21.7.
							(8 dní)",29031,Zakynthos,Zante Maris,21040,Firo Tour,All Inclusive
"15.7. - 22.7.
							(8 dní)",32300,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"16.7. - 23.7.
							(8 dní)",28078,Zakynthos,Zante Maris,21040,,All Inclusive
"15.7. - 22.7.
							(8 dní)",24590,Zakynthos,Golden Sun,28925,Electra Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",19836,Zakynthos,Anadiomeni,42481,VTT,All Inclusive
"15.7. - 22.7.
							(8 dní)",13659,Zakynthos,Anadiomeni,42481,VTT,Bez stravy
"14.7. - 21.7.
							(8 dní)",18481,Zakynthos,Crystal Beach,8071,Firo Tour,Polopenze
"7.7. - 14.7.
							(8 dní)",18090,Zakynthos,Majestic Spa,29372,Pantour,All Inclusive
"8.7. - 15.7.
							(8 dní)",21190,Zakynthos,Majestic Spa,29372,,All Inclusive
"9.7. - 16.7.
							(8 dní)",18690,Zakynthos,Majestic Spa,29372,Electra Tours,All Inclusive
"7.7. - 14.7.
							(8 dní)",19191,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",18850,Zakynthos,Zante Imperial,8567,Electra Tours,Snídaně
"8.7. - 15.7.
							(8 dní)",20190,Zakynthos,Zante Imperial,8567,Electra Tours,Polopenze
"9.7. - 16.7.
							(8 dní)",18290,Zakynthos,Astir Beach,7903,Inex,Snídaně
"8.7. - 15.7.
							(8 dní)",15790,Zakynthos,Cavo d´Oro,8021,Electra Tours,All Inclusive
"7.7. - 13.7.
							(7 dní)",21990,Zakynthos,Zante Maris,21040,Fischer,All Inclusive
"7.7. - 14.7.
							(8 dní)",27292,Zakynthos,Zante Maris,21040,Firo Tour,All Inclusive
"8.7. - 15.7.
							(8 dní)",30210,Zakynthos,Zante Maris,21040,Greece tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",23990,Zakynthos,Golden Sun,28925,Electra Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",13398,Zakynthos,Anadiomeni,42481,VTT,Bez stravy
"8.7. - 15.7.
							(8 dní)",19488,Zakynthos,Anadiomeni,42481,VTT,All Inclusive
"7.7. - 14.7.
							(8 dní)",18696,Zakynthos,Crystal Beach,8071,Firo Tour,Polopenze
"23.6. - 30.6.
							(8 dní)",18716,Zakynthos,Zante Imperial,8567,Exim Tours,All Inclusive
"24.6. - 1.7.
							(8 dní)",18450,Zakynthos,Zante Imperial,8567,Electra Tours,All Inclusive
